t	x	y	z	adx	ady	adz
1352672399903	-4.7943625	-0.08172209	-7.1915436	-0.056660652	-0.005448142	0.005992966
1352672399924	-4.9850473	-0.08172209	-7.8589406	-0.022882195	0.013620346	-0.040861033
1352672399957	-5.0259085	-0.013620348	-7.8998017	0.0065377615	0.039771415	0.035412885
1352672399965	-5.053149	0.013620348	-7.9679036	0.031054383	0.044129934	0.11985907
1352672399985	-5.039529	-0.013620348	-7.9679036	0.056115817	0.039226603	0.15091345
1352672400015	-5.1076303	0.013620348	-8.090487	0.07681877	0.07191544	0.12694164
1352672400050	-5.053149	-0.08172209	-8.349273	0.087964736	0.13279839	0.25821912
1352672400075	-4.971427	-0.16344418	-8.22669	0.10158509	0.12258314	0.33142844
1352672400089	-4.807983	-0.21792556	-8.063246	0.11293539	0.10839528	0.34107623
1352672400109	-4.7943625	-0.20430522	-8.036005	0.099315025	0.10839528	0.28716233
1352672400129	-4.7943625	-0.19068487	-8.008764	0.074911915	0.104990184	0.2184931
1352672400149	-4.862464	-0.05448139	-8.022385	0.06185909	0.10101759	0.15493147
1352672400169	-4.903325	-0.12258313	-7.913422	0.05164383	0.08285712	0.13620347
1352672400189	-4.9169455	-0.14982383	-7.8998017	0.047671217	0.06583168	0.11974555
1352672400211	-4.9169455	-0.19068487	-7.8998017	0.056183934	0.056183938	0.10328764
1352672400231	-4.862464	-0.313268	-7.9679036	0.05277886	0.040293533	0.06923678
1352672400251	-4.903325	-0.35412905	-8.090487	0.044266123	0.032915846	0.029510736
1352672400272	-4.9578066	-0.40861043	-8.294792	0.029510757	0.023835609	0.002270023
1352672400292	-4.8897047	-0.47671217	-8.458236	0.026105663	0.014187862	-0.015322884
1352672400312	-4.807983	-0.40861043	-8.499097	0.022133052	0.01135029	-0.02099804
1352672400333	-4.807983	-0.40861043	-8.417375	0.016457915	0.0051076305	-0.032348316
1352672400353	-4.658159	-0.313268	-8.349273	0.016457936	0.004540116	-0.039158482
1352672400373	-4.739881	-0.21792556	-8.253931	0.0079451995	0.0051076314	-0.04483366
1352672400395	-4.7943625	-0.095342435	-8.172209	0.002270043	0.0045401165	-0.045401156
1352672400415	-4.8216033	-0.027240695	-8.158588	-0.0011350313	0.002270059	-0.040293533
1352672400434	-4.903325	0.013620348	-8.185829	0.0034050941	0.0039726025	-0.013620357
1352672400455	-4.9578066	0.013620348	-8.185829	0.0028375785	0.0011350303	-0.01191781
1352672400477	-5.0259085	0.013620348	-8.253931	0.0011350313	1.3969839E-9	-0.01191781
1352672400495	-5.066769	-0.040861044	-8.403754	-0.0011350116	-0.0011350276	-0.018160442
1352672400515	-5.0259085	-0.14982383	-8.635301	5.448151E-4	-0.0054481383	-0.026695881
1352672400536	-4.971427	-0.23154591	-8.812365	0.0054481314	-0.009806649	-0.028875122
1352672400556	-4.8897047	-0.313268	-8.635301	0.0065377806	-0.009261835	-0.011441116
1352672400578	-4.739881	-0.35412905	-8.335652	0.009261837	-0.007627394	-0.0043584825
1352672400598	-4.6853995	-0.35412905	-8.076866	0.0049033356	-0.005448139	-5.448151E-4
1352672400617	-4.69902	-0.313268	-8.063246	0.0038137054	-0.004358511	-0.0010896302
1352672400639	-4.780742	-0.2860273	-8.158588	5.448151E-4	-0.003813697	-0.005992966
1352672400658	-4.862464	-0.21792556	-8.22669	0.0	-0.006537767	-0.008172226
1352672400678	-4.930566	-0.24516626	-8.267551	-0.0010896302	-0.0049033253	-0.014165172
1352672400698	-4.9578066	-0.2860273	-8.253931	-0.0016344452	-0.0054481397	-0.014165172
1352672400763	-4.903325	-0.23154591	-8.253931	0.0	0.0053297016	-0.007106283
1352672400786	-4.862464	-0.21792556	-8.19945	0.004145332	0.0082906475	0.004145332
1352672400804	-4.780742	-0.19068487	-8.19945	0.0047375015	0.012435969	0.011251574
1352672400825	-4.739881	-0.19068487	-8.117727	0.0029609515	0.009475025	0.016581286
1352672400844	-4.7943625	-0.17706452	-8.117727	5.921903E-4	0.010067214	0.013028145
1352672400864	-4.8760843	-0.19068487	-8.335652	-0.0094750235	0.0053297016	5.921903E-4
1352672400884	-4.9578066	-0.24516626	-8.567199	-0.0094750235	-0.0011843779	-0.013620335
1352672400907	-4.9578066	-0.16344418	-8.676162	-0.0071062627	-0.0029609457	-0.021910999
1352672400926	-4.8488436	-0.21792556	-8.553578	-0.0011843599	-0.008290647	-0.017173477
1352672400950	-4.739881	-0.21792556	-8.403754	0.0071062627	-0.010067214	-0.009475003
1352672400970	-4.7262607	-0.24516626	-8.185829	0.010067214	-0.011251592	0.0
1352672400990	-4.7126403	-0.23154591	-8.117727	0.013620356	-0.010659403	0.005921903
1352672401010	-4.7126403	-0.23154591	-8.104107	0.015396906	-0.008290647	0.013028145
1352672401030	-4.739881	-0.19068487	-8.063246	0.0124359755	-0.001776567	0.024871951
1352672401051	-4.8760843	-0.12258313	-8.104107	0.004145332	0.004737512	0.030793812
1352672401070	-4.9578066	-0.13620348	-8.308413	-0.0029609515	0.007698458	0.014212525
1352672401091	-5.053149	-0.16344418	-8.580819	-0.013620356	0.0082906475	-0.0106594255
1352672401111	-5.039529	-0.40861043	-8.934948	-0.015396927	-0.0023687554	-0.037307907
1352672401131	-4.9578066	-0.95342433	-9.588725	-0.011251595	-0.02783288	-0.06632519
1352672401152	-4.9850473	-1.6344417	-10.855417	-0.008882834	-0.058626715	-0.11725343
1352672401172	-5.039529	-2.3290794	-12.5579605	-0.0076984735	-0.09178929	-0.18831609
1352672401193	-4.9986677	-2.8057916	-14.464809	-0.0029609515	-0.11133154	-0.269446
1352672401213	-4.8897047	-3.091819	-15.28203	0.0029609515	-0.12199095	-0.30556953
1352672401233	-4.8352237	-3.1463003	-15.309271	0.005107621	-0.11917805	-0.2939725
1352672401253	-4.8760843	-2.9556155	-14.955142	0.0032688903	-0.10678353	-0.26804844
1352672401273	-5.1212506	-2.4244218	-14.587393	-0.008717022	-0.08771504	-0.25333846
1352672401293	-5.325556	-1.8387469	-14.260504	-0.018523674	-0.064832844	-0.24244218
1352672401313	-5.2574544	-1.4573772	-13.892755	-0.019068489	-0.05066769	-0.2277322
1352672401333	-5.1076303	-0.92618364	-13.34794	-0.014709968	-0.029419944	-0.20920853
1352672401353	-5.0259085	-0.21792556	-12.4489975	-0.009261837	-0.0016344356	-0.17325081
1352672401373	-4.69902	0.38136974	-11.304889	0.007082577	0.022882191	-0.11876945
1352672401393	-4.1814466	1.0623871	-10.092678	0.031054402	0.05230214	-0.06101917
1352672401413	-3.6230125	1.6753027	-8.825985	0.053391762	0.07354989	-0.0059929276
1352672401433	-3.091819	2.1383946	-8.008764	0.070280984	0.09425282	0.021792565
1352672401454	-2.4108016	2.4108016	-7.6273947	0.09316318	0.1051491	0.031054383
1352672401474	-1.5390993	2.4789033	-7.3141265	0.12748645	0.1089628	0.034868106
1352672401494	-0.6810174	2.5333846	-6.742072	0.16126491	0.11059723	0.055026207
1352672401514	-0.6810174	2.6014864	-5.638824	0.16126491	0.113321304	0.09861132
1352672401534	0.7082581	2.6968288	-4.385752	0.21792556	0.115500554	0.14709975
1352672401555	1.253072	3.0100968	-3.1463003	0.24516626	0.1253072	0.19831227
1352672401578	1.8251266	3.255263	-2.1247742	0.27131733	0.13565867	0.24734554
1352672401597	2.6151068	3.5412905	-1.2258313	0.30673024	0.1481894	0.29419953
1352672401616	3.3778462	3.7728362	-0.06810174	0.336695	0.16725788	0.35467383
1352672401638	4.1542063	3.9635212	1.1032481	0.36448053	0.19667782	0.4276789
1352672401656	4.9169455	4.1542063	2.2882185	0.39607972	0.23154594	0.5257454
1352672401677	5.4617596	4.6036777	3.2825038	0.42005154	0.27731028	0.6336186
1352672401697	5.87037	5.012288	4.140586	0.4347615	0.3127232	0.7442158
1352672401717	6.374323	5.47538	4.7943625	0.4505611	0.342688	0.80305564
1352672401737	7.082581	5.638824	5.2574544	0.4767122	0.35140502	0.8226689
1352672401760	7.954283	5.5843425	5.5434813	0.5132147	0.34159836	0.8199449
1352672401780	8.390134	5.611583	5.706926	0.5404554	0.3214402	0.8117726
1352672401801	8.417375	5.638824	5.5162406	0.5497172	0.29910284	0.7910696
1352672401823	8.117727	5.6524444	5.3527966	0.5350073	0.28439286	0.76982194
1352672401842	7.681876	5.611583	5.012288	0.5115803	0.26151073	0.73440915
1352672401862	7.477571	5.4208984	4.1269655	0.5001392	0.22555298	0.6630385
1352672401882	7.43671	5.1212506	3.1190596	0.48542917	0.18959524	0.57695794
1352672401902	7.3141265	4.930566	1.96133	0.45982292	0.15472713	0.48216027
1352672401923	6.769313	4.8897047	1.0215261	0.41569299	0.12857608	0.39390036
1352672401943	5.9248514	4.862464	0.3677494	0.3606668	0.108962774	0.33506054
1352672401964	5.448139	4.6036777	-0.16344418	0.31435764	0.087715045	0.298558
1352672401986	5.3527966	4.276789	-0.40861043	0.27567586	0.07191543	0.2762206
1352672402004	5.134871	3.8681788	-0.61291564	0.23263554	0.05339177	0.24516623
1352672402024	4.6036777	3.7319753	-1.2394516	0.21138781	0.045219555	0.17597483
1352672402045	3.2688835	3.7728362	-2.1656353	0.10242501	0.043040294	0.08880465
1352672402065	1.879608	3.800077	-2.8602731	0.02506145	0.03159921	0.011441121
1352672402151	1.2394516	3.5412905	-2.9964764	-0.023427	0.011441098	-0.034868103
1352672402152	0.8580819	2.9283748	-2.7649305	-0.14330974	-0.04500637	-0.16818169
1352672402152	0.3405087	2.0294318	-3.1054392	-0.15890406	-0.08058706	-0.17536199
1352672402152	-0.7899802	1.607201	-4.508335	-0.19776745	-0.09425282	-0.22446334
1352672402271	-2.4789033	1.3211738	-5.9248514	-0.40241936	-0.18882756	-0.487237
1352672402271	-3.4323275	0.95342433	-6.67397	-0.5422196	-0.22051989	-0.5817834
1352672402271	-4.2223077	-0.2860273	-8.036005	-0.5534814	-0.26683494	-0.6172494
1352672402272	-4.739881	-0.81722087	-9.01667	-0.5519202	-0.2783288	-0.6330501
1352672402272	-5.407278	-0.939804	-10.678352	-0.5567317	-0.2718394	-0.67590976
1352672402272	-5.8567495	-1.1849703	-11.931424	-0.5524413	-0.2707725	-0.6989963
1352672402288	-6.0201936	-1.4165162	-12.598822	-0.57641304	-0.28112397	-0.73222995
1352672402308	-5.952092	-1.5935807	-13.116395	-0.5747786	-0.28929618	-0.7453055
1352672402328	-5.802268	-1.6753027	-13.538626	-0.55679977	-0.29310986	-0.7556569
1352672402348	-5.638824	-1.8387469	-13.6748295	-0.5328279	-0.29801318	-0.74748474
1352672402369	-5.570722	-2.0294318	-13.3207	-0.5219317	-0.29801318	-0.6979067
1352672402390	-5.706926	-2.3563201	-13.252599	-0.5257454	-0.2991028	-0.65486634
1352672402410	-5.7750273	-2.8330324	-13.851893	-0.5235661	-0.3105439	-0.63252896
1352672402430	-5.8567495	-3.336985	-14.927901	-0.50504243	-0.3290676	-0.6379771
1352672402451	-5.9248514	-3.4731886	-16.08563	-0.47398803	-0.3334261	-0.65813524
1352672402473	-5.9248514	-3.6230125	-16.153732	-0.45491958	-0.32906762	-0.6396115
1352672402492	-5.8158884	-3.718355	-15.186687	-0.44674736	-0.3198058	-0.5911231
1352672402512	-5.611583	-3.5549107	-14.151542	-0.4298581	-0.2969236	-0.54154503
1352672402532	-5.570722	-3.2280223	-13.307079	-0.40697592	-0.2783999	-0.48270512
1352672402553	-5.3936577	-2.9964764	-13.0619135	-0.34650153	-0.27077255	-0.43585113
1352672402572	-5.284695	-2.7649305	-13.238978	-0.2865721	-0.26260033	-0.4151482
1352672402593	-5.3800373	-2.5742457	-13.157256	-0.26477957	-0.24462146	-0.4064312
1352672402615	-5.325556	-2.3563201	-13.048293	-0.2525003	-0.22683118	-0.38660833
1352672402636	-5.134871	-2.083913	-12.898469	-0.23608603	-0.20834087	-0.36674047
1352672402654	-5.09401	-1.5527196	-12.353656	-0.17216119	-0.12639685	-0.31381282
1352672402674	-4.930566	-1.1032481	-11.876944	-0.1592533	-0.10424808	-0.28340802
1352672402695	-4.6036777	-0.7082581	-11.822462	-0.14124806	-0.08575778	-0.2708936
1352672402715	-4.385752	-0.2860273	-11.931424	-0.12842044	-0.06761533	-0.2651103
1352672402735	-4.2086873	0.21792556	-11.699879	-0.061778	-0.039401766	-0.20625098
1352672402755	-3.8273177	0.7082581	-10.978001	-0.04649705	-0.021135066	-0.17424652
1352672402792	-3.445948	1.0896279	-10.160779	0.09643207	0.090983935	0.07082581
1352672402799	-3.13268	1.3756552	-9.438901	0.11550055	0.111686856	0.12639683
1352672402817	-2.7785509	1.6344417	-9.234595	0.12694165	0.1291209	0.15527199
1352672402837	-2.2201166	1.6753027	-9.030291	0.14328605	0.13402423	0.1803334
1352672402858	-1.5118586	1.6889231	-8.512717	0.16507863	0.14110681	0.2064845
1352672402880	-0.7082581	1.6208214	-7.7227373	0.19449855	0.14601013	0.2239185
1352672402899	-0.06810174	1.3756552	-6.6331096	0.22555296	0.149279	0.26477957
1352672402919	0.51757324	1.5799603	-5.7341666	0.25170404	0.17651969	0.3247091
1352672402939	0.8036005	1.9340894	-4.780742	0.26641402	0.21084297	0.40588638
1352672402960	1.1168685	2.3426998	-3.4323275	0.2816688	0.23263554	0.50613207
1352672402980	1.8387469	2.7104492	-2.3018389	0.31054395	0.25333846	0.5540757
1352672403000	2.9964764	2.901134	-1.2122109	0.35249463	0.26477954	0.55897903
1352672403021	4.344891	3.405087	-1.2122109	0.39825898	0.2783999	0.51757324
1352672403041	5.3119354	3.8954194	1.3211738	0.4353063	0.28493762	0.5851301
1352672403062	5.992953	4.372132	2.8330324	0.4554644	0.2947443	0.63579786
1352672403082	6.2789803	4.9578066	3.990762	0.462547	0.30890945	0.6891896
1352672403102	6.6331096	5.611583	4.4129925	0.48052588	0.32743314	0.70280993
1352672403122	6.9872384	6.0610547	4.3176503	0.49251178	0.33669496	0.69463766
1352672403143	7.504812	6.2789803	4.30403	0.50558734	0.3345157	0.6880999
1352672403163	7.7908387	6.496906	4.4810944	0.515394	0.321985	0.67339
1352672403183	7.6137743	6.851035	4.9986677	0.50177366	0.31817132	0.6750244
1352672403203	7.1234417	7.096201	5.5571017	0.46908483	0.31217837	0.6951825
1352672403225	6.4151835	7.1098213	5.87037	0.4320375	0.29583395	0.7120718
1352672403244	5.7205462	6.742072	5.3527966	0.3971694	0.26096585	0.6821071
1352672403264	5.339176	6.2517395	3.9362805	0.36665976	0.22173925	0.5965713
1352672403286	5.09401	5.7205462	2.152015	0.34159827	0.18523674	0.49251184
1352672403304	4.5219555	5.298315	0.8580819	0.30618542	0.1569064	0.4118794
1352672403330	3.6638734	4.6172976	0.35412905	0.257697	0.11931423	0.38354903
1352672403345	3.13268	3.6774938	-0.3949901	0.21411182	0.08008763	0.34541214
1352672403365	2.5742457	2.969236	-1.5527196	0.16344418	0.0512125	0.27839997
1352672403385	1.5527196	2.6151068	-3.0237172	0.09043914	0.039771415	0.18796085
1352672403405	0.32688835	2.152015	-4.2904096	0.01579959	0.031054392	0.09370804
1352672403439	-0.6946377	1.484618	-5.202973	-0.048488446	-0.0038136959	0.021247787
1352672403447	-1.0623871	0.939804	-6.006573	-0.0746395	-0.039771408	-0.049033202
1352672403467	-1.4028958	0.7491191	-6.5241466	-0.100790575	-0.06374321	-0.12367275
1352672403487	-1.9340894	0.38136974	-6.3198414	-0.15091346	-0.09316318	-0.16072012
1352672403508	-3.405087	-0.13620348	-7.3141265	-0.25606254	-0.12149349	-0.24407665
1352672403530	-4.3176503	-0.7899802	-8.948568	-0.34650165	-0.16780268	-0.30945432
1352672403549	-5.448139	-0.25878662	-10.133538	-0.430403	-0.16616823	-0.4581885
1352672403569	-6.238119	0.05448139	-10.269742	-0.48924285	-0.172706	-0.524111
1352672403589	-6.5922484	-0.21792556	-9.561484	-0.5148492	-0.20702927	-0.5420899
1352672403610	-6.769313	-1.0896279	-9.738548	-0.53609693	-0.26804844	-0.5660616
1352672403630	-7.205164	-1.7025435	-11.073342	-0.5676961	-0.31054392	-0.6156397
1352672403651	-7.641015	-1.8659877	-12.830367	-0.6058331	-0.32579872	-0.6853758
1352672403670	-7.8180795	-1.920469	-13.811032	-0.62435687	-0.336695	-0.7316851
1352672403690	-7.9270425	-2.2201166	-13.892755	-0.62163275	-0.36284608	-0.7556569
1352672403711	-7.8861814	-3.1190596	-14.124301	-0.60038495	-0.40861046	-0.78725606
1352672403731	-7.600154	-4.0588636	-15.009624	-0.5606136	-0.44674742	-0.83519983
1352672403751	-7.2324047	-4.780742	-16.344418	-0.5181181	-0.46091256	-0.8678886
1352672403771	-6.8374147	-5.1076303	-17.270601	-0.48706368	-0.45437482	-0.84827524
1352672403791	-6.810174	-5.325556	-16.84837	-0.47616738	-0.44184402	-0.7600154
1352672403811	-6.769313	-5.1212506	-15.622539	-0.45165077	-0.41678253	-0.65922487
1352672403832	-6.67397	-4.6445384	-13.960856	-0.41351378	-0.37047336	-0.5725995
1352672403852	-6.619489	-4.2223077	-12.93933	-0.39008683	-0.31599206	-0.5017736
1352672403872	-6.510526	-3.9635212	-12.476238	-0.3633909	-0.27731028	-0.43694073
1352672403892	-6.5241466	-3.6230125	-12.694164	-0.32307464	-0.24952477	-0.3868179
1352672403914	-6.5513873	-3.1871614	-12.843987	-0.27513105	-0.21356705	-0.3421431
1352672403936	-6.605869	-2.6968288	-12.612442	-0.23644924	-0.16725788	-0.29637873
1352672403954	-6.605869	-2.2201166	-11.9450445	-0.22173928	-0.12639683	-0.23753883
1352672403974	-6.374323	-1.879608	-11.509193	-0.19885708	-0.105149075	-0.1994019
1352672403994	-6.0882955	-1.4437568	-11.264028	-0.16616823	-0.07300506	-0.19776745
1352672404016	-5.829509	-0.95342433	-11.209546	-0.09697687	-0.03268884	-0.15581676
1352672404035	-5.5434813	-0.43585113	-11.046102	-0.04903324	0.014165172	-0.08390133
1352672404070	-5.284695	-0.43585113	-10.623871	0.0065377615	-0.007082577	-0.019613303
1352672404077	-4.971427	0.55843425	-9.997335	0.05066769	0.02015812	0.010896263
1352672404097	-4.467474	0.9125633	-9.316318	0.08499098	0.045219555	0.009806671
1352672404118	-3.7728362	1.3075534	-8.866846	0.11985907	0.095887244	0.034868088
1352672404138	-3.255263	1.7025435	-8.417375	0.15799603	0.13620348	0.10623871
1352672404158	-2.7513103	2.083913	-7.9679036	0.19558819	0.15799603	0.19449854
1352672404180	-1.8932283	2.2473574	-7.4639506	0.23699406	0.16671306	0.25388327
1352672404198	-0.8036005	2.383561	-7.0553403	0.28493768	0.1841471	0.27349657
1352672404219	-0.21792556	2.5197644	-6.4832854	0.30673024	0.22555298	0.3056406
1352672404239	0.2860273	2.6968288	-5.87037	0.31544724	0.27022773	0.36557016
1352672404260	0.92618364	2.8602731	-5.3800373	0.32634354	0.3056406	0.43857524
1352672404280	1.5799603	2.7513103	-4.862464	0.336695	0.3143576	0.49632552
1352672404300	2.3426998	2.7785509	-4.6036777	0.3661149	0.32416427	0.4897877
1352672404323	2.8466527	2.7104492	-4.2904096	0.3846386	0.31326798	0.45328513
1352672404340	3.13268	2.819412	-3.5004294	0.39226598	0.298558	0.41841707
1352672404362	3.6093922	3.050958	-2.0294318	0.40915525	0.29093063	0.4363959
1352672404380	4.276789	3.4323275	0.12258313	0.43149263	0.29583395	0.50395286
1352672404403	5.039529	3.6502533	2.2201166	0.462547	0.29093063	0.5965712
1352672404423	6.0201936	4.031623	3.8273177	0.5028632	0.28875136	0.6668522
1352672404441	6.7965536	4.5491962	4.9850473	0.5360969	0.289841	0.7038996
1352672404462	7.1506824	4.9986677	6.2789803	0.55026203	0.28875136	0.72896105
1352672404482	7.3549876	5.5162406	7.5456724	0.54917234	0.29583395	0.7621947
1352672404503	7.5320525	5.8567495	8.539958	0.5448139	0.29202026	0.79215944
1352672404522	7.709117	5.9248514	8.635301	0.54154503	0.27513105	0.79379386
1352672404542	8.022385	5.843129	7.8589406	0.5426346	0.25115922	0.7562017
1352672404566	7.8998017	5.829509	6.5922484	0.5273798	0.2506144	0.6886449
1352672404585	7.000859	6.0201936	5.366417	0.47889146	0.21847036	0.61455023
1352672404604	5.761407	6.197258	4.399372	0.4091552	0.21138778	0.5486276
1352672404624	4.671779	6.0610547	3.636633	0.3377846	0.19014004	0.50013924
1352672404644	4.0861044	5.47538	2.6968288	0.29365462	0.15091346	0.4445682
1352672404665	3.6638734	4.440233	1.4165162	0.25660732	0.09425282	0.37537685
1352672404685	2.9147544	3.6911142	-0.12258313	0.1923193	0.057750273	0.29365474
1352672404708	1.6344417	2.982856	-1.7161638	0.09752172	0.023971805	0.21356712
1352672404726	0.44947147	2.315459	-3.3506055	0.026695881	-0.008172217	0.12530722
1352672404762	-0.24516626	1.7706453	-4.739881	-0.021247728	-0.03704734	0.045219593
1352672404767	-0.3677494	1.1032481	-5.597963	-0.051757324	-0.070281	-0.008716946
1352672404789	-0.3405087	0.47671217	-6.238119	-0.076818764	-0.09098393	-0.055026162
1352672404811	-1.9068487	-0.2860273	-7.709117	-0.16998196	-0.12258312	-0.12421749
1352672404831	-2.982856	-0.38136974	-8.662541	-0.23318037	-0.12367275	-0.17488521
1352672404854	-3.336985	-0.53119355	-9.275456	-0.25878662	-0.13402422	-0.2310011
1352672404872	-3.4731886	-0.7082581	-9.520623	-0.28330326	-0.15036863	-0.29964766
1352672404892	-3.6093922	-0.8036005	-9.520623	-0.31544727	-0.16943711	-0.38572827
1352672404912	-4.0588636	-0.6946377	-9.112013	-0.3639357	-0.17379563	-0.4532852
1352672404933	-4.903325	-0.5992953	-8.785124	-0.43694076	-0.1852367	-0.5044977
1352672404953	-5.87037	-0.53119355	-9.193735	-0.5066769	-0.20321555	-0.56715125
1352672404973	-6.5650077	-0.50395286	-10.024576	-0.5486276	-0.22010478	-0.6521423
1352672404993	-7.04172	-0.980665	-10.7192135	-0.57586825	-0.25987622	-0.7305954
1352672405013	-7.286886	-1.5799603	-11.318509	-0.59275746	-0.29746836	-0.7943387
1352672405033	-7.5320525	-2.465283	-12.026767	-0.60964674	-0.33560532	-0.8264828
1352672405053	-7.641015	-3.3778462	-13.484144	-0.626536	-0.36883897	-0.8537233
1352672405073	-7.4639506	-4.1814466	-15.159447	-0.6145501	-0.40043816	-0.87006766
1352672405094	-7.3141265	-4.862464	-16.262695	-0.5725994	-0.43530625	-0.8651644
1352672405114	-6.9872384	-5.5162406	-16.766647	-0.5099458	-0.4685399	-0.8466408
1352672405135	-6.5922484	-6.0610547	-16.821129	-0.45056114	-0.4848843	-0.8183105
1352672405155	-6.4151835	-6.2517395	-16.330797	-0.4200515	-0.4690847	-0.76110506
1352672405175	-6.374323	-6.0882955	-15.67702	-0.40152785	-0.42114106	-0.68374145
1352672405195	-6.2789803	-5.761407	-14.7916975	-0.3677494	-0.37810075	-0.58676463
1352672405215	-6.2926006	-5.434519	-14.314985	-0.3170817	-0.3366949	-0.50395286
1352672405237	-6.347082	-5.202973	-13.933616	-0.27186215	-0.3007372	-0.42332038
1352672405260	-6.4015636	-4.7262607	-14.042579	-0.24625589	-0.25987622	-0.3721079
1352672405277	-6.537767	-4.1269655	-13.879134	-0.2468007	-0.20920855	-0.33124682
1352672405298	-6.742072	-3.4323275	-13.443283	-0.25606254	-0.1563616	-0.28820655
1352672405318	-6.67397	-2.9556155	-12.857608	-0.19068487	-0.106783524	-0.20593964
1352672405338	-6.4151835	-2.383561	-12.312795	-0.13729309	-0.080087654	-0.14601013
1352672405361	-6.142777	-1.8659877	-11.9450445	-0.11223167	-0.05339176	-0.106783524
1352672405380	-5.9793324	-1.0623871	-11.686258	-0.100245744	-0.014165158	-0.086625405
1352672405400	-6.006573	-0.32688835	-10.978001	-0.095887244	0.01906848	-0.058295097
1352672405421	-5.679685	0.19068487	-10.024576	-0.06483286	0.035412908	-0.036502533
1352672405440	-4.930566	0.5720546	-8.975809	-0.0010896302	0.046854008	-0.007627411
1352672405477	-4.0588636	1.2258313	-8.144968	0.07246025	0.070281	0.041950684
1352672405481	-3.5412905	1.4437568	-7.3822284	0.12094869	0.07790839	0.105693914
1352672405505	-2.669588	1.7161638	-6.7965536	0.17488527	0.107873134	0.1569064
1352672405521	-1.8115063	1.8115063	-6.0882955	0.2190152	0.13565867	0.20920855
1352672405541	-1.1168685	1.7842655	-5.298315	0.25660735	0.16998194	0.26913807
1352672405561	-0.27240697	1.5390993	-4.30403	0.2947443	0.19667783	0.36720458
1352672405581	0.40861043	1.6344417	-3.8954194	0.31490242	0.23263554	0.4505611
1352672405601	0.7627395	1.8387469	-3.4731886	0.32307464	0.2680484	0.5115802
1352672405622	1.0760075	2.0975335	-2.7104492	0.32252982	0.30455098	0.5622479
1352672405642	1.8115063	2.2201166	-1.5799603	0.33615017	0.33124688	0.6096467
1352672405662	2.7649305	2.5197644	-0.095342435	0.36720455	0.35086015	0.6494181
1352672405682	3.7455957	2.7785509	1.8387469	0.40479675	0.3546739	0.70063066
1352672405703	4.508335	3.3506055	3.800077	0.43149263	0.36448053	0.74367094
1352672405722	5.3936577	4.399372	4.9850473	0.46745032	0.39335564	0.7720013
1352672405743	6.619489	5.2165933	6.197258	0.51866287	0.41678268	0.80523497
1352672405765	7.8861814	5.761407	7.763598	0.57150984	0.41950667	0.8722471
1352672405783	8.7034025	6.183638	9.030291	0.60964674	0.41242418	0.916377
1352672405805	8.7034025	6.578628	9.861132	0.617819	0.40043828	0.9321766
1352672405824	8.049625	6.891896	10.024576	0.58894384	0.3939005	0.9152874
1352672405844	7.477571	7.0553403	9.01667	0.55571014	0.3775561	0.85317856
1352672405864	7.205164	7.014479	7.3958488	0.5339176	0.3552187	0.7736358
1352672405886	7.0689607	6.7965536	5.611583	0.5219317	0.31435764	0.6919138
1352672405904	6.6467295	6.7556925	4.1814466	0.50613207	0.28330326	0.6063779
1352672405925	5.679685	6.2108784	3.5549107	0.4543747	0.24080774	0.5431796
1352672405945	4.739881	5.5434813	2.6968288	0.38681778	0.19885708	0.4669056
1352672405965	3.8273177	4.535576	1.3620348	0.31544715	0.1323898	0.3802802
1352672405988	2.6968288	3.800077	1.3620348	0.24952471	0.094252795	0.34977064
1352672406006	1.5799603	3.2280223	-1.2666923	0.16998188	0.060474347	0.22119449
1352672406026	0.7627395	2.465283	-2.2745981	0.10296979	0.026151067	0.15254796
1352672406048	0.20430522	1.5799603	-3.0373375	0.05284687	-0.008172207	0.0904391
1352672406082	-0.58567494	0.54481393	-4.099725	-0.012530737	-0.039771415	0.008172283
1352672406087	-1.293933	-0.027240695	-5.706926	-0.068101734	-0.06646731	-0.072460204
1352672406110	-1.8387469	-0.23154591	-6.8374147	-0.10405945	-0.08281172	-0.13456903
1352672406131	-2.2201166	-0.32688835	-7.2324047	-0.13184498	-0.09697688	-0.1808782
1352672406154	-3.255263	-1.607201	-7.572913	-0.20267078	-0.15309271	-0.23971811
1352672406172	-3.8273177	-1.879608	-8.907707	-0.2636899	-0.1759749	-0.3524946
1352672406192	-4.385752	-1.5118586	-10.065437	-0.3252539	-0.17161636	-0.47616738
1352672406212	-5.0259085	-0.7627395	-9.970095	-0.38136977	-0.1645338	-0.55080694
1352672406232	-5.6660647	-0.43585113	-8.989429	-0.44238883	-0.19340892	-0.5589791
1352672406253	-6.26536	-0.7627395	-7.995144	-0.5153939	-0.23917334	-0.5676961
1352672406273	-6.7148314	-1.5390993	-8.063246	-0.58404046	-0.29202026	-0.6330738
1352672406293	-7.1915436	-2.233737	-9.329938	-0.6357978	-0.33669502	-0.73440903
1352672406314	-7.749978	-2.5606253	-10.487668	-0.65813524	-0.36557016	-0.81395185
1352672406335	-8.444615	-2.7785509	-10.651112	-0.6597696	-0.38681793	-0.82702744
1352672406356	-9.125633	-3.7047346	-10.392325	-0.6641281	-0.43040305	-0.77635986
1352672406375	-8.975809	-5.284695	-11.686258	-0.64723885	-0.49196705	-0.7632843
